projectUUID;personName;personLastName;role;externalContributor;personUUID
190c1b56-5561-4a2a-88e1-d4aab076ddff;Dag;Svanæs;CoI;TRUE;
d5f2984c-cbf0-4c30-8020-7fcccb4b1ba6;Noor;Shaker;PI;TRUE;
6ef75dd3-ea0c-4db9-af19-bdd91397d783;Håkon;Normann;CoI;TRUE;
6ef75dd3-ea0c-4db9-af19-bdd91397d783;Tijs;Slaats;CoI;TRUE;
8296a97c-b8a8-497a-b23e-6d60f337d391;Mai Lise;Ajspur;CoI;TRUE;
610fe295-e17f-415b-b874-267047f0d4ca;Farzad;Nejatimoharrami;CoI;TRUE;
610fe295-e17f-415b-b874-267047f0d4ca;Mathias;Schmidt;CoI;TRUE;
4ad1bb80-b49b-4d03-9ace-4f65fb49eb73;Mika;Yasuoka ;PI;TRUE;
2faf88a2-2490-4de1-9382-08e6e00cc944;Tomas ;Sokoler;PI;TRUE;
cda0274e-252f-4c43-acb3-04504dbb74b4;Line;Mulvad;CoI;TRUE;
e501979d-fd25-4c86-ba59-1a0a368581f5;Fabrizio;Montesi;PI;TRUE;
552a3c22-d614-490c-9e58-0ed1fcc2e35f;John Paulin;Hansen;PI;TRUE;
07548a95-a062-420a-9a8c-0073892e3826;Sonia;Marin;CoI;TRUE;
a2f4b3e2-31c0-4a77-a4cc-05980e763c2d;Joshua;Ddamba;CoI;TRUE;
38b49115-9ce3-4dea-83a0-69f9d56e6952;Laura;Beloff;PI;TRUE;
38b49115-9ce3-4dea-83a0-69f9d56e6952;Jonas;Jørgensen;CoI;TRUE;
38b49115-9ce3-4dea-83a0-69f9d56e6952;Pei-Ying;Lin;CoI;TRUE;
6a47283a-c073-4d31-be9b-92c1d3b59e6f;Frank;Veenstra;CoI;TRUE;
6a47283a-c073-4d31-be9b-92c1d3b59e6f;Stig Anton;Nielsen;CoI;TRUE;
6a47283a-c073-4d31-be9b-92c1d3b59e6f;Thomas;Blichfeldt;CoI;TRUE;
6a47283a-c073-4d31-be9b-92c1d3b59e6f;Mathias;Schmidt;CoI;TRUE;
bcc8e40e-1dc8-4a83-bcf7-598a7ce3e760;Tomas ;Sokoler;PI;TRUE;
56c7e428-0ac6-4690-a382-d7a9bd9dda2c;John Paulin;Hansen;PI;TRUE;
7549cee6-e577-4a0a-909e-3a2851f665ea;Hugo;Mulder;PI;TRUE;
4e64a749-acda-40f6-ab44-038c0f3d356b;Lisbeth;Klastrup;PI;TRUE;
4e64a749-acda-40f6-ab44-038c0f3d356b;Sander Andreas;Schwartz;PI;TRUE;
f3efa811-72b6-47db-9787-5ce9d84eeec0;Pernille;Bjørn;PI;TRUE;
8a714bfe-19f8-4fc8-a902-34d5c5bcd600;Pernille;Bjørn;PI;TRUE;
8a714bfe-19f8-4fc8-a902-34d5c5bcd600;Nina;Boulus-Rødje;CoI;TRUE;
8a714bfe-19f8-4fc8-a902-34d5c5bcd600;Ahmad;Ghazawneh;CoI;TRUE;
87fbf8aa-fc1d-48f8-af04-307a66b66090;Lone;Malmborg;PI;TRUE;
87fbf8aa-fc1d-48f8-af04-307a66b66090;Jakob;Bardram;CoI;TRUE;
87fbf8aa-fc1d-48f8-af04-307a66b66090;Jay;Bolter;CoI;TRUE;
87fbf8aa-fc1d-48f8-af04-307a66b66090;Carl;Di Salvo;CoI;TRUE;
87fbf8aa-fc1d-48f8-af04-307a66b66090;Nassim;Parvin;CoI;TRUE;
791d371e-e311-4150-9f1e-f1bb4196e396;Mika;Yasuoka ;PI;TRUE;
10bcb6a5-6e2f-441b-9180-65cce065a126;Kjell Yngve;Petersen;PI;TRUE;
10bcb6a5-6e2f-441b-9180-65cce065a126;Philippe;Bonnet;CoI;TRUE;
10bcb6a5-6e2f-441b-9180-65cce065a126;Katrine;Lund;CoI;TRUE;
10bcb6a5-6e2f-441b-9180-65cce065a126;Ole;Kristensen;CoI;TRUE;
42b30a10-30b5-4a6f-ba07-de3564094906;Kira Storgaard;Hansen;CoI;TRUE;
ce27de8f-330e-4b80-a451-2f84a5ac19fe;Laura;Watts;PI;TRUE;
5edbb183-98fc-41da-9dfc-0df29b385a2a;John Paulin;Hansen;PI;TRUE;
cfb4c9d2-ebb9-4b51-9e4d-4e6efadaca31;Mika;Yasuoka ;PI;TRUE;
afff83df-27b7-4e93-86a3-38574ae3b9c4;Alberto;Delgado-Ortegon;CoI;TRUE;
cf05e3ab-dd1b-4b2e-8649-490e0824d02e;Lea;Schick;PI;TRUE;
95eeb48a-612d-4443-99d4-1e045fcc3997;Susana;Tosca;PI;TRUE;
911cd5ea-75b5-44f1-b343-03a162035958;Richard;Ling;PI;TRUE;
d0bf3f81-21e4-41dc-84f6-d3d0ee07fc44;Rikke;Lindekilde;PI;TRUE;
d0bf3f81-21e4-41dc-84f6-d3d0ee07fc44;Pernille;Bjørn;PI;TRUE;
f14d5eba-b806-451e-abc2-73ad6e7f0496;Mogens ;Jacobsen;CoI;TRUE;
0e18ed4e-6696-4060-b108-3f00b8431b89;Bassel;Mannaa;CoI;TRUE;
2f5e8d53-a5c4-41a9-95b3-8478cb7376ea;Andrea;Vezzosi;CoI;TRUE;
2f5e8d53-a5c4-41a9-95b3-8478cb7376ea;Christian Uldal;Graulund;CoI;TRUE;
2f5e8d53-a5c4-41a9-95b3-8478cb7376ea;Magnus Baunsgaard;Kristensen;CoI;TRUE;
2f5e8d53-a5c4-41a9-95b3-8478cb7376ea;Niccolò;Veltri;CoI;TRUE;
4cac7654-2655-4c1b-b201-1ef33d01b353;Adam;Alami;CoI;TRUE;
4cac7654-2655-4c1b-b201-1ef33d01b353;Zhoulai;Fu;CoI;TRUE;
c896c77f-7d92-4e3a-b755-1e2c7ada3e9e;Tijs;Slaats;PI;TRUE;
33b3fc7e-5aad-48c0-877c-ada1be556f22;Rasmus;Pagh;PI;TRUE;
33b3fc7e-5aad-48c0-877c-ada1be556f22;Nina Mesing Stausholm;Nielsen;CoI;TRUE;
33b3fc7e-5aad-48c0-877c-ada1be556f22;Ioana Oriana;Bercea;CoI;TRUE;
33b3fc7e-5aad-48c0-877c-ada1be556f22;Matti;Karppa;CoI;TRUE;
33b3fc7e-5aad-48c0-877c-ada1be556f22;Johan von Tangen;Sivertsen;CoI;TRUE;
33b3fc7e-5aad-48c0-877c-ada1be556f22;Samuel;McCauley;CoI;TRUE;
17e1e227-7f62-424a-abd5-4d6b119572fc;Laura;Beloff;PI;TRUE;
17e1e227-7f62-424a-abd5-4d6b119572fc;David;Kadish;CoI;TRUE;
17e1e227-7f62-424a-abd5-4d6b119572fc;Jonas;Jørgensen;CoI;TRUE;
4693ba77-d11e-4f95-9493-84f516080715;Mai Lise;Ajspur;CoI;TRUE;
4693ba77-d11e-4f95-9493-84f516080715;Dario;Pacino;CoI;TRUE;
c006a8cf-ebb2-4bd4-94ae-01b5ea5f2ee2;Brit Ross;Winthereik;PI;TRUE;
c006a8cf-ebb2-4bd4-94ae-01b5ea5f2ee2;Mark;Elam;CoI;TRUE;
c006a8cf-ebb2-4bd4-94ae-01b5ea5f2ee2;Christina;Neumayer;CoI;TRUE;
c006a8cf-ebb2-4bd4-94ae-01b5ea5f2ee2;Bastian;Jørgensen;CoI;TRUE;
c006a8cf-ebb2-4bd4-94ae-01b5ea5f2ee2;Jannick;Schou;CoI;TRUE;
c006a8cf-ebb2-4bd4-94ae-01b5ea5f2ee2;John Mark;Burnett;CoI;TRUE;
c006a8cf-ebb2-4bd4-94ae-01b5ea5f2ee2;Lise Røjskjær;Pedersen;CoI;TRUE;
c006a8cf-ebb2-4bd4-94ae-01b5ea5f2ee2;Caroline Anna;Salling;CoI;TRUE;
c006a8cf-ebb2-4bd4-94ae-01b5ea5f2ee2;Mace ;Ojala;CoI;TRUE;
c006a8cf-ebb2-4bd4-94ae-01b5ea5f2ee2;Lea;Enslev;CoI;TRUE;
9ffb53da-c11a-4809-ad69-04b52be1db0c;Nanna;Holdgaard;PI;TRUE;
de42ab38-51c3-4753-b13a-098710026e30;Håkon;Normann;CoI;TRUE;
043b0bda-8bcb-4db6-b96c-6ece2acc982c;Stefan;Stanciulescu;PI;TRUE;
5ba32079-e2f4-4c34-b89c-9623b9fec3f8;Tobias Lybecker;Christiani;PI;TRUE;
5ba32079-e2f4-4c34-b89c-9623b9fec3f8;Rasmus;Pagh;PI;TRUE;
a4c39820-1c5d-4665-ac2e-6b70a08ed2cd;Oliver;Müller;PI;TRUE;
a4c39820-1c5d-4665-ac2e-6b70a08ed2cd;Leonard;Maxim;CoI;TRUE;
a4c39820-1c5d-4665-ac2e-6b70a08ed2cd;Niels Andreas;Østman;CoI;TRUE;
516eb84c-8047-484a-8d11-dcb7976fc2bf;Giacomo;Poderi;PI;TRUE;
ac502747-74b8-40f5-8215-aadf4de9af29;Christina;Neumayer;PI;TRUE;
ac502747-74b8-40f5-8215-aadf4de9af29;Johan;Farkas;CoI;TRUE;
f38668d7-1ed2-4dbf-b41a-0583a99f52a5;Alexander;Richter;PI;TRUE;
f38668d7-1ed2-4dbf-b41a-0583a99f52a5;Eman Hassen Mohamed;Haioty;CoI;TRUE;
f38668d7-1ed2-4dbf-b41a-0583a99f52a5;Oliver;Müller;CoI;TRUE;
f38668d7-1ed2-4dbf-b41a-0583a99f52a5;Raluca Alexandra;Stana;PI;TRUE;
f38668d7-1ed2-4dbf-b41a-0583a99f52a5;Silja ;Vase;CoI;TRUE;
46950efa-4ab3-4646-9458-a5a6c128d967;Roman ;Beck;CoI;TRUE;
46950efa-4ab3-4646-9458-a5a6c128d967;Frederik;Madsen;CoI;TRUE;
249c41f8-3d16-4033-bfc1-695487446106;Roman ;Beck;CoI;TRUE;
25d54da9-ee43-47f4-8224-7a06547a3ee6;Kira Storgaard;Hansen;CoI;TRUE;
16e7a68a-1a39-4e97-82bd-cdad60df959b;Espen;Aarseth;PI;TRUE;
16e7a68a-1a39-4e97-82bd-cdad60df959b;Michael S.;Debus;CoI;TRUE;
16e7a68a-1a39-4e97-82bd-cdad60df959b;Joleen;Blom;CoI;TRUE;
16e7a68a-1a39-4e97-82bd-cdad60df959b;Miruna;Vozaru;CoI;TRUE;
16e7a68a-1a39-4e97-82bd-cdad60df959b;Nina Patricia;Houe;CoI;TRUE;
16e7a68a-1a39-4e97-82bd-cdad60df959b;Joleen;Blom;CoI;TRUE;
16e7a68a-1a39-4e97-82bd-cdad60df959b;Frederik;Bakkerud;CoI;TRUE;
44d7b341-2fb8-462f-aeea-8dc7f9b1cb93;Karin ;Ryding;CoI;TRUE;
44d7b341-2fb8-462f-aeea-8dc7f9b1cb93;Anne Rørbæk;Olesen;CoI;TRUE;
44d7b341-2fb8-462f-aeea-8dc7f9b1cb93;Tim;Wray;CoI;TRUE;
44d7b341-2fb8-462f-aeea-8dc7f9b1cb93;Mace ;Ojala;CoI;TRUE;
44d7b341-2fb8-462f-aeea-8dc7f9b1cb93;Christian Hviid;Mortensen;CoI;TRUE;
44d7b341-2fb8-462f-aeea-8dc7f9b1cb93;Astrid;Waagstein;CoI;TRUE;
44d7b341-2fb8-462f-aeea-8dc7f9b1cb93;Cæcilie Marie Moustgaard;Jensen;CoI;TRUE;
44d7b341-2fb8-462f-aeea-8dc7f9b1cb93;Nanna;Holdgaard;CoI;TRUE;
44d7b341-2fb8-462f-aeea-8dc7f9b1cb93;Petros;Ioannidis;CoI;TRUE;
44d7b341-2fb8-462f-aeea-8dc7f9b1cb93;Sarah;Brin;CoI;TRUE;
97a65822-fad8-4fac-8d3d-ac14aad42b2c;Florian;Biermann;PI;TRUE;
a34eefb4-dc7c-45b0-a60a-369c9f8c4fbc;Alexander Asp;Bock;CoI;TRUE;
a34eefb4-dc7c-45b0-a60a-369c9f8c4fbc;Florian;Biermann;CoI;TRUE;
4aee6ebc-1ae0-48c0-a84f-1580e8d7760b;Tomas ;Sokoler;PI;TRUE;
4aee6ebc-1ae0-48c0-a84f-1580e8d7760b;Dag;Svanæs;CoI;TRUE;
ef0ae6c0-62d2-4fe9-9cf2-81354c4569c7;Mai Lise;Ajspur;CoI;TRUE;
90ea8ed3-a495-4998-b22b-0dc362de76f7;Cathrine;Seidelin;PI;TRUE;
fb474e51-dc66-4c7a-a526-0afbaaf8c256;Thomas Dybdahl;Ahle;PI;TRUE;
47ecae24-c424-4de9-9a67-c937eb1fa065;Irina;Shklovski;PI;TRUE;
47ecae24-c424-4de9-9a67-c937eb1fa065;Ester;Fritsch;CoI;TRUE;
47ecae24-c424-4de9-9a67-c937eb1fa065;Obaida;Hanteer;CoI;TRUE;
47ecae24-c424-4de9-9a67-c937eb1fa065;Barbara Patricia;Nino Carreras;CoI;TRUE;
47ecae24-c424-4de9-9a67-c937eb1fa065;Inda;Memic;CoI;TRUE;
9327801a-eaef-45a8-9591-f619b036564c;Mette Grønbæk;Rasmussen;CoI;TRUE;
88d75831-25f7-4350-844d-9205d4c998d5;Viktoria;Hofbauer;CoI;TRUE;
d5f6a0d5-9773-4252-92ce-7be21f3ecbe6;Nina;Rask;PI;TRUE;
d5f6a0d5-9773-4252-92ce-7be21f3ecbe6;Kjell Yngve;Petersen;PI;TRUE;
87b9d762-9ea2-4c1d-a75f-33ab63f0dfc2;Peter;Ibsen;PI;TRUE;
5aa82c0a-ab92-4f77-a262-634c7bd48c75;Aske;Kammer;PI;TRUE;
5aa82c0a-ab92-4f77-a262-634c7bd48c75;Julie Mejse Münter;Lassen;CoI;TRUE;
9e05c6c5-48f3-4a87-a372-9b24375f93ee;Mika;Yasuoka ;PI;TRUE;
f9613974-23dd-4af9-b328-b9472531403e;Alexander;Faithfull;CoI;TRUE;
f9613974-23dd-4af9-b328-b9472531403e;Anette Chelina Møller;Petersen;CoI;TRUE;
f9613974-23dd-4af9-b328-b9472531403e;Frederik;Madsen;CoI;TRUE;
f9613974-23dd-4af9-b328-b9472531403e;Patricia Namakula;Mbabazi;CoI;TRUE;
fa556d4c-231b-4b32-92d5-d6b0613a3f99;Tiemo;Thiess;PI;TRUE;
fa556d4c-231b-4b32-92d5-d6b0613a3f99;Oliver;Müller;PI;TRUE;
a44757f3-cf74-43bd-8e77-f6913878c53f;Lone;Malmborg;PI;TRUE;
a44757f3-cf74-43bd-8e77-f6913878c53f;Henriette ;Moos;CoI;TRUE;
a44757f3-cf74-43bd-8e77-f6913878c53f;Thomas;Bärtschi;CoI;TRUE;
a44757f3-cf74-43bd-8e77-f6913878c53f;Jeppe Kilberg;Møller;CoI;TRUE;
500de154-cc28-4867-aabf-3b42e72224c6;Philippe;Bonnet;PI;TRUE;
500de154-cc28-4867-aabf-3b42e72224c6;Ivan Luiz;Picoli;CoI;TRUE;
500de154-cc28-4867-aabf-3b42e72224c6;Carla Ysabela;Villegas Pasco;CoI;TRUE;
7a071c7f-2842-4a59-ab94-d10e17353d79;Jørgen ;Staunstrup;PI;TRUE;
02612818-86cd-4c8c-8cd3-3c5aa52f1cbb;Jason;Thatcher;CoI;TRUE;
02612818-86cd-4c8c-8cd3-3c5aa52f1cbb;Dov;Te'eni;CoI;TRUE;
02612818-86cd-4c8c-8cd3-3c5aa52f1cbb;Geoffrey Charles;Bowker;CoI;TRUE;
02612818-86cd-4c8c-8cd3-3c5aa52f1cbb;Paul;Dourish;CoI;TRUE;
02612818-86cd-4c8c-8cd3-3c5aa52f1cbb;Peter Yvain Anthony;Ryan;CoI;TRUE;
02612818-86cd-4c8c-8cd3-3c5aa52f1cbb;Philip;Stark;CoI;TRUE;
fd1bc026-6e92-4652-bb7e-7f9f8c47b4c7;Tijs;Slaats;CoI;TRUE;
a3eb6614-3856-4cc4-b5fe-526454b3688f;Philippe;Bonnet;PI;TRUE;
3fdee8d2-5455-4d30-87d7-3e036f3484c3;Lone;Malmborg;PI;TRUE;
3fdee8d2-5455-4d30-87d7-3e036f3484c3;Mika;Yasuoka;CoI;TRUE;
01148674-25ae-4983-a341-7fde898fd3fc;Kjell Yngve;Petersen;PI;TRUE;
01148674-25ae-4983-a341-7fde898fd3fc;Anne ;Bay;PI;TRUE;
01148674-25ae-4983-a341-7fde898fd3fc;Karina;Mose;PI;TRUE;
01148674-25ae-4983-a341-7fde898fd3fc;Karin;Søndergaard;PI;TRUE;
d6357409-b52f-4d20-99d4-4a607a325c0a;Tomas ;Sokoler;CoI;TRUE;
bc25c1fb-6f03-44c3-9f92-5cd7e68c76b0;Ahmad;Kamal;CoI;TRUE;
c73fb74d-2225-44a2-aba1-d1d40064f50e;Richard;Ling;CoI;TRUE;
922f45db-36f2-4c36-bbd9-35d6bdc83cae;Espen;Aarseth;PI;TRUE;
922f45db-36f2-4c36-bbd9-35d6bdc83cae;Estrid;Sørensen;CoI;TRUE;
53f82162-c5aa-4e56-9233-52f312f213ae;Mika;Yasuoka ;PI;TRUE;
1f1d9723-4ec2-4ea0-9b30-ee6db9ff6524;Minna;Isomursu;PI;TRUE;
0c7a1bc5-ceb9-4812-b8bc-cec4bc2f19f8;Astrid;Waagstein;CoI;TRUE;
1890e514-8255-4fb2-83fc-8a3299766d53;Irina;Shklovski;PI;TRUE;
c7ff4234-d9d4-4a7d-92c0-23b4c971bfe9;Mika;Yasuoka;CoI;TRUE;
c7ff4234-d9d4-4a7d-92c0-23b4c971bfe9;Lone;Malmborg;CoI;TRUE;
c7ff4234-d9d4-4a7d-92c0-23b4c971bfe9;Minna;Isomursu;PI;TRUE;
7bc8f483-88e2-43a9-b774-fd908e7b2fee;Holger Stadel;Borum;CoI;TRUE;
6e76e8f9-3d76-46a0-9ca7-ad943a39e26e;Niels Orsleff;Justesen;PI;TRUE;
1155118b-f91f-4fba-8ec2-328dc348ca54;Oliver;Müller;PI;TRUE;
5ac6ed44-39b5-4270-b8e0-3af237b55306;Oliver;Müller;PI;TRUE;
5ac6ed44-39b5-4270-b8e0-3af237b55306;Leonard;Maxim;CoI;TRUE;
5ac6ed44-39b5-4270-b8e0-3af237b55306;Niels Andreas;Østman;CoI;TRUE;
246d7466-e8ad-450b-83f1-e67c59b4337c;Jes;Frellsen;PI;TRUE;
b2ed5496-17f2-4bf2-85c3-604a40420a07;Irina;Shklovski;PI;TRUE;
7706dfa9-ea0b-4bf7-abab-1937a0a3ae8b;Lisbeth;Klastrup;PI;TRUE;
7706dfa9-ea0b-4bf7-abab-1937a0a3ae8b;Amanda;Jørgensen;CoI;TRUE;
7706dfa9-ea0b-4bf7-abab-1937a0a3ae8b;Sarah Kofoed;Brejnrod;CoI;TRUE;
ab2eb9f0-3461-42b4-a303-795fd6ea4637;Kjell Yngve;Petersen;PI;TRUE;
ab2eb9f0-3461-42b4-a303-795fd6ea4637;Nina;Rask;CoI;TRUE;
41d72b61-664c-408f-ac1c-a71483abac44;Daniel;Cermak;PI;TRUE;
41d72b61-664c-408f-ac1c-a71483abac44;Nina;Croitoru;CoI;TRUE;
41d72b61-664c-408f-ac1c-a71483abac44;Silvia;Fornos;CoI;TRUE;
7ddbc90b-47e9-4bf4-b7ba-c375d1f39b2f;Jonathan;Fürst;PI;TRUE;
2d43e7fe-379a-4380-9d63-1dd465a3663b;Lea;Schick;PI;TRUE;
9e780291-2501-4c88-8060-7043ffcb99ad;Philippe;Bonnet;PI;TRUE;
9e780291-2501-4c88-8060-7043ffcb99ad;Laura;Watts;CoI;TRUE;
865b751d-b4ff-4938-b032-5d278a702de8;Mogens ;Jacobsen;CoI;TRUE;
ae2c1cdc-29a9-4ee8-8702-913c0b875dd5;Nanna Gorm;Jensen;PI;TRUE;
6f7979df-0206-4ab9-904b-2a7cd6630cdb;Mathias Kristian Kyndlo;Löwe;CoI;TRUE;
9a862524-98d2-4d6a-85bc-ce6612c9c718;Mikkel Agerlin;Christensen;CoI;TRUE;
cbb00271-91fa-4a70-be38-2770459c4ebe;Tomas ;Sokoler;PI;TRUE;
389f89c7-3f1f-4f75-bac1-44c9e7703c42;Ingmar;Lippert;CoI;TRUE;
0fa9a31a-1db3-4a53-aabc-60e09ba950e8;Jeppe Theiss;Kristensen;PI;TRUE;
0f7dc29a-8255-42c9-a9ab-4c72d4ac52da;Cathrine;Seidelin;PI;TRUE;
feac0ff3-6475-4125-b2b9-98479b3cfc3a;Simon;Poulsen;CoI;TRUE;
c611d05f-3aef-4f13-b2be-f96fbe778d87;Carina Antonia;Hallin;PI;TRUE;
c611d05f-3aef-4f13-b2be-f96fbe778d87;Søren;Poder;CoI;TRUE;
7591c28f-13f6-4c81-ac92-52ffabe3c960;Roman ;Beck;PI;TRUE;
7591c28f-13f6-4c81-ac92-52ffabe3c960;Nikolaj;Oppermann;Admin;TRUE;
98593908-ac5e-4dab-806b-d2910e712f7f;Roman ;Beck;PI;TRUE;
98593908-ac5e-4dab-806b-d2910e712f7f;Nikolaj;Oppermann;Admin;TRUE;
374a4482-efbf-4012-ac03-3f35f77be66e;Nikolaj;Oppermann;Admin;TRUE;
413ee3d4-cb73-462c-9d0b-49eda39d9919;Nikolaj;Oppermann;Admin;TRUE;
b0651758-d511-4677-8e44-c3df2ed4d22f;Esra;Yeniaras;PI;TRUE;
b0651758-d511-4677-8e44-c3df2ed4d22f;Nikolaj;Oppermann;Admin;TRUE;
b0651758-d511-4677-8e44-c3df2ed4d22f;Peter;Ibsen;Admin;TRUE;
b0651758-d511-4677-8e44-c3df2ed4d22f;Arup;Mondal;CoI;TRUE;
a3865971-0fd4-4ea3-b2ba-199a34b27f69;Roman ;Beck;PI;TRUE;
a3865971-0fd4-4ea3-b2ba-199a34b27f69;Nikolaj;Oppermann;Admin;TRUE;
93a0403f-4eba-41c9-b336-0a58745dd919;Peter;Ibsen;Admin;TRUE;
93a0403f-4eba-41c9-b336-0a58745dd919;Nikolaj;Oppermann;Admin;TRUE;
93a0403f-4eba-41c9-b336-0a58745dd919;Jacob Møller;Jensen;CoI;TRUE;
93a0403f-4eba-41c9-b336-0a58745dd919;Freja Bruun;Vanggaard;CoI;TRUE;
67084849-7dff-407b-9a9b-c1b6c57ac58b;Pernille;Rydén;CoI;TRUE;
67084849-7dff-407b-9a9b-c1b6c57ac58b;Jonas Kasper;Jensen;Collaborator;TRUE;
67084849-7dff-407b-9a9b-c1b6c57ac58b;Maria;Kronberg Nedergaard;Admin;TRUE;
67084849-7dff-407b-9a9b-c1b6c57ac58b;Torsten;Ringberg;PI;TRUE;
61a964d6-a6c1-4364-a2b9-0c1504474ad6;Nikolaj;Oppermann;Admin;TRUE;
9ad37013-9e66-4805-a8f4-0c98f7820ff8;Maria;Kronberg Nedergaard;Admin;TRUE;
63337a07-1825-4c55-85e3-cf49cbacab88;Maria;Kronberg Nedergaard;Admin;TRUE;
0d2deaff-cf2d-441f-95eb-9b13d6d3d0c5;Frederik ;Nygaard;Admin;TRUE;
c9aefc8b-9ef0-43ac-9c98-cffaa5182819;Michael ;Kastoryano;PI;TRUE;
9aadc91b-d99a-402c-8c3c-dd2ac88f938f;Fabricio Batista;Narcizo;PI;TRUE;
b6ca6347-45a3-4d1d-85ef-4d8a04292324;Emil;Ørup Kristensen;CoI;TRUE;
e68f7013-bd81-41e1-a8dd-ad044ddf597a;Daniel;Cermak;CoI;TRUE;
e68f7013-bd81-41e1-a8dd-ad044ddf597a;Lars;Clausen;CoI;TRUE;
e68f7013-bd81-41e1-a8dd-ad044ddf597a;Nikolaj;Oppermann;Admin;TRUE;
e68f7013-bd81-41e1-a8dd-ad044ddf597a;Peter;Ibsen;Admin;TRUE;
8146f4ce-2057-47de-80a7-f7707e6506e0;Philippe ;Bonnet;PI;TRUE;
d5da34ed-babb-463b-9c3d-f72e8e891b51;Louise Vogel;Georgi;Admin;TRUE;
5e18225a-fb16-48e3-8372-7967aad1e215;David Josias;Wegmann;CoI;TRUE;
494080c8-f483-4c96-8189-52e5b8c45899;Michael ;Kastoryano;PI;TRUE;
494080c8-f483-4c96-8189-52e5b8c45899;Andreas Nicolai;Bock Michelsen;CoI;TRUE;
6dc42961-419e-45d0-a2b4-d7e45e4a9980;Kristian;Møller;PI;TRUE;
99b71b2a-9ccf-49fd-ba44-a9f39729f1de;Aske;Kammer;PI;TRUE;
2451b04c-4ced-413d-a1e1-be4d639abfc4;Anton Mølbjerg;Eskildsen;CoI;TRUE;
ffff9275-aa77-4802-9790-17fad8db14b6;Tiago;Ribeiro;CoI;TRUE;
ffff9275-aa77-4802-9790-17fad8db14b6;Iga;Waclaska;CoI;TRUE;
c7db7468-4a9f-43a7-9035-db012b7e516b;Michael ;Kastoryano;PI;TRUE;
bb9c9664-c12b-4525-8ed3-213997426594;Michael ;Kastoryano;PI;TRUE;
bb9c9664-c12b-4525-8ed3-213997426594;Jonas;Vinther;CoI;TRUE;
bb9c9664-c12b-4525-8ed3-213997426594;Lucas;Silva Arenstein;CoI;TRUE;
bb9c9664-c12b-4525-8ed3-213997426594;Sebastian;Loeschcke;CoI;TRUE;
b8e7e99f-03aa-4db2-86bc-472ae6f42745;Stina Hasse;Jørgensen;CoI;TRUE;
b8e7e99f-03aa-4db2-86bc-472ae6f42745;Ada;Hyldahl Fogh;CoI;TRUE;
b8e7e99f-03aa-4db2-86bc-472ae6f42745;Søren;Lyngsø Knudsen;CoI;TRUE;
f425df35-7a88-41a1-9d8d-ced2bd55e700;Kristian S. M.;Andersen;CoI;TRUE;
f425df35-7a88-41a1-9d8d-ced2bd55e700;Lasse Uhrskov;Kristensen;CoI;TRUE;
f425df35-7a88-41a1-9d8d-ced2bd55e700;Alexei ;Tsinovoi;CoI;TRUE;
0e937186-7936-4856-849b-95334a99a6af;Alfredo;Cruz;CoI;TRUE;
939931f6-183c-46e0-a8da-1464aa7bc66c;David Josias;Wegmann;CoI;TRUE;
db4436b5-631c-4a43-acd4-404a58e2866f;Kathryn Elizabeth;Walker;CoI;TRUE;
bf1ab9c0-12cb-402a-ac01-3179dddf2e61;Nikolaj;Oppermann;Admin;TRUE;
bf1ab9c0-12cb-402a-ac01-3179dddf2e61;Peter;Ibsen;Admin;TRUE;
4c2b07e4-55c6-44be-947a-9f764eeaf31e;Kim Peiter;Jørgensen;CoI;TRUE;
4c2b07e4-55c6-44be-947a-9f764eeaf31e;Peter;Ibsen;Admin;TRUE;
4c2b07e4-55c6-44be-947a-9f764eeaf31e;Nikolaj;Oppermann;Admin;TRUE;
db615d54-7abd-43ec-9e7d-a54cc816dd47;Nikolaj;Oppermann;Admin;TRUE;
db615d54-7abd-43ec-9e7d-a54cc816dd47;Peter;Ibsen;Admin;TRUE;
2b7b3917-2b7f-4064-aa9c-6536d1384b1f;Per Rådberg;Nagbøl;CoI;TRUE;
2d0e4509-f039-49bc-b670-0d5d3e31284b;Lone;Malmborg;CoI;TRUE;
34bde59f-bc47-44fb-81e8-1d675ca36df6;Connie;Petersson;CoI;TRUE;
006aab10-ce8e-4a74-aadc-202659c2e2b1;Anders;Konring;CoI;TRUE;
1afe974b-d602-4c5c-ab84-24ba24b7ce81;Iraklis;Moutidis;CoI;TRUE;
90de203d-fe8a-4ee8-9e89-57562ef752e1;Brit Ross;Winthereik;PI;TRUE;
b47abab8-758b-4317-be3b-a2b8fb15d820;Han;Tao;CoI;TRUE;
5658611e-8732-47e8-b193-538392ec9395;Philippe ;Bonnet;CoI;TRUE;
5658611e-8732-47e8-b193-538392ec9395;Niclas ;Hedam;CoI;TRUE;
b6756336-3fb7-43db-bf24-2f44fd14c5c3;Maxwell;Scharder;CoI;TRUE;
b6756336-3fb7-43db-bf24-2f44fd14c5c3;Navish;Kumar;CoI;TRUE;
5c14f2cf-9f83-4b48-b608-8f504edc970c;Matthias;Freiberger;CoI;TRUE;
5c14f2cf-9f83-4b48-b608-8f504edc970c;Johanne;Engel Aaen;CoI;TRUE;
6f20f57b-6622-494e-81fc-bfb1340d32e5;Felix Theodor;Engelmann;CoI;TRUE;
6f20f57b-6622-494e-81fc-bfb1340d32e5;Esra;Yeniaras;CoI;TRUE;
