paperUUID,personUUID,personName,personLastname,externalContributor,role
1bdc44ec-a22a-42bd-ab9a-5d6eedf3b783,cb1b6c5f-6206-4a35-b8aa-6a750f9c89a1,Raquel,Robinson,false,Author
1bdc44ec-a22a-42bd-ab9a-5d6eedf3b783,cf6cfa0b-e3ac-4164-8de2-b956d8e23825,Elisa,Mekler,false,Author
78b10433-258f-4351-9f8d-e01b38150151,,Marco,Robol,true,Author
78b10433-258f-4351-9f8d-e01b38150151,,Travis,D. Breaux,true,Author
78b10433-258f-4351-9f8d-e01b38150151,ce1a5350-f645-4a53-a745-fca8d4f1f030,Elda,Paja,false,Author
78b10433-258f-4351-9f8d-e01b38150151,,Paolo,Giorgini,true,Author
3fbda3d5-4249-4029-aea6-c6f68e5aa1c5,,Marco,Robol,true,Author
3fbda3d5-4249-4029-aea6-c6f68e5aa1c5,,Travis,D. Breaux,true,Author
3fbda3d5-4249-4029-aea6-c6f68e5aa1c5,ce1a5350-f645-4a53-a745-fca8d4f1f030,Elda,Paja,false,Author
3fbda3d5-4249-4029-aea6-c6f68e5aa1c5,,Paolo,Giorgini,true,Author
b59cb1ae-b83b-4fde-b9dc-6ef7eaccc9bb,42c316a3-1a31-469b-b436-635edc389e02,Titus Theodorus (Ties),Robroek,false,Author
b59cb1ae-b83b-4fde-b9dc-6ef7eaccc9bb,,Aaron,Duane,false,Author
b59cb1ae-b83b-4fde-b9dc-6ef7eaccc9bb,ac400e55-5188-4efd-872a-12df089e7068,Ehsan,Yousefzadeh-Asl-Miandoab,false,Author
b59cb1ae-b83b-4fde-b9dc-6ef7eaccc9bb,63342b24-28ec-40c5-a7d9-ec49867dc75d,Pinar,Tözün,false,Author
8b5e5d8e-ab9e-4d7b-90f5-806f4ae31520,42c316a3-1a31-469b-b436-635edc389e02,Titus Theodorus (Ties),Robroek,false,Author
8b5e5d8e-ab9e-4d7b-90f5-806f4ae31520,ac400e55-5188-4efd-872a-12df089e7068,Ehsan,Yousefzadeh-Asl-Miandoab,false,Author
8b5e5d8e-ab9e-4d7b-90f5-806f4ae31520,63342b24-28ec-40c5-a7d9-ec49867dc75d,Pinar,Tözün,false,Author
47229b31-3a7c-4916-90ed-79bc6dd5638a,42c316a3-1a31-469b-b436-635edc389e02,Titus Theodorus (Ties),Robroek,false,Author
180ebd22-1e79-4424-acf3-328061ef9116,42c316a3-1a31-469b-b436-635edc389e02,Ties,Robroek,false,Author
180ebd22-1e79-4424-acf3-328061ef9116,,Neil Kim,Nielsen,true,Author
180ebd22-1e79-4424-acf3-328061ef9116,63342b24-28ec-40c5-a7d9-ec49867dc75d,Pınar,Tözün,false,Author
74db00d8-6ca7-4613-8601-127890f413ae,,Jennifer Ann,Rode,true,Author
74db00d8-6ca7-4613-8601-127890f413ae,831421c0-027f-4a25-b795-ee2fce0c8d2a,Louise,Barkhuus,false,Author
74db00d8-6ca7-4613-8601-127890f413ae,,Andri,Ioannou,true,Author
663e67b2-4ac5-41f4-b969-439ccdfeb60d,,Kasper,Rodil,true,Author
663e67b2-4ac5-41f4-b969-439ccdfeb60d,,Shorty,Kandjengo,true,Author
663e67b2-4ac5-41f4-b969-439ccdfeb60d,,Donovan,Maasz,true,Author
663e67b2-4ac5-41f4-b969-439ccdfeb60d,0bdda5a8-b38a-4532-b9a2-e5d9a98c05a7,Hasib,Ahsan,false,Author
663e67b2-4ac5-41f4-b969-439ccdfeb60d,92f6c3f3-0ad2-40fc-b278-69170f87567d,Lars Rune,Christensen,false,Author
6decf5c1-8b2c-45a1-9422-3530fcc9929d,,Hannah Star,Rogers,true,Author
6decf5c1-8b2c-45a1-9422-3530fcc9929d,d55dab65-fffe-4da4-a383-cfcf5ee3a8cd,Christopher,Gad,false,Author
6decf5c1-8b2c-45a1-9422-3530fcc9929d,,Kristin D. ,Hussey,true,Author
6decf5c1-8b2c-45a1-9422-3530fcc9929d,,Louise,Whiteley,true,Author
6decf5c1-8b2c-45a1-9422-3530fcc9929d,,Adam,Bencard,true,Author
6decf5c1-8b2c-45a1-9422-3530fcc9929d,,Eduardo,Abrantes,true,Author
7407b137-1770-4be4-bb04-0878dfd6fba0,c40e1e8a-50ee-4a7c-b7f0-2fc0fdd62adc,Anna,Rogers,false,Author
7407b137-1770-4be4-bb04-0878dfd6fba0,,Marzena,Karpinska,true,Author
7407b137-1770-4be4-bb04-0878dfd6fba0,,Jordan,Boyd-Graber,true,Author
7407b137-1770-4be4-bb04-0878dfd6fba0,,Naoaki,Okazaki,true,Author
e5e9fd1f-8c6f-448e-8a80-e137fd88ea20,c40e1e8a-50ee-4a7c-b7f0-2fc0fdd62adc,Anna,Rogers,false,Editor
e5e9fd1f-8c6f-448e-8a80-e137fd88ea20,,Jordan,Boyd-Graber,true,Editor
e5e9fd1f-8c6f-448e-8a80-e137fd88ea20,,Naoaki,Okazaki,true,Editor
be2dff3a-1d36-4ec7-aae6-f5af4e7195c5,c40e1e8a-50ee-4a7c-b7f0-2fc0fdd62adc,Anna,Rogers,false,Editor
be2dff3a-1d36-4ec7-aae6-f5af4e7195c5,,Jordan,Boyd-Graber,true,Editor
be2dff3a-1d36-4ec7-aae6-f5af4e7195c5,,Naoaki,Okazaki,true,Editor
b05dd9c2-a831-4d48-a0ea-fbb649ec806e,c40e1e8a-50ee-4a7c-b7f0-2fc0fdd62adc,Anna,Rogers,false,Editor
b05dd9c2-a831-4d48-a0ea-fbb649ec806e,,Jordan,Boyd-Graber,true,Editor
b05dd9c2-a831-4d48-a0ea-fbb649ec806e,,Naoaki,Okazaki,true,Editor
8bc195f5-c725-4365-9498-d50648f98bd4,c40e1e8a-50ee-4a7c-b7f0-2fc0fdd62adc,Anna,Rogers,false,Author
5d04b14a-acd0-4e10-b149-09f37d76458b,c40e1e8a-50ee-4a7c-b7f0-2fc0fdd62adc,Anna,Rogers,false,Author
5d04b14a-acd0-4e10-b149-09f37d76458b,,Timothy,Baldwin,true,Author
5d04b14a-acd0-4e10-b149-09f37d76458b,,Kobi,Leins,true,Author
2f4140c6-d835-42eb-a514-9ebf05d0552d,c40e1e8a-50ee-4a7c-b7f0-2fc0fdd62adc,Anna,Rogers,false,Author
2f4140c6-d835-42eb-a514-9ebf05d0552d,,Matt,Gardner,true,Author
2f4140c6-d835-42eb-a514-9ebf05d0552d,,Isabelle,Augenstein,true,Author
8ada8962-3c4b-44b0-ac36-251c9b353707,c40e1e8a-50ee-4a7c-b7f0-2fc0fdd62adc,Anna,Rogers,false,Author
8ada8962-3c4b-44b0-ac36-251c9b353707,,Isabelle,Augenstein,true,Author
95478152-5beb-4961-938e-49a394b5f564,c40e1e8a-50ee-4a7c-b7f0-2fc0fdd62adc,Anna,Rogers,false,Author
5b74302a-8842-4418-99d8-f67b7cf0edb3,c40e1e8a-50ee-4a7c-b7f0-2fc0fdd62adc,Anna,Rogers,false,Author
5b74302a-8842-4418-99d8-f67b7cf0edb3,,Aleksandr,Drozd,true,Author
5b74302a-8842-4418-99d8-f67b7cf0edb3,,Bofang,Li,true,Author
63b606de-d812-4416-8f38-b448e04880eb,c40e1e8a-50ee-4a7c-b7f0-2fc0fdd62adc,Anna,Rogers,false,Author
63b606de-d812-4416-8f38-b448e04880eb,,Aleksandr,Drozd,true,Author
63b606de-d812-4416-8f38-b448e04880eb,,Anna,Rumshisky,true,Author
63b606de-d812-4416-8f38-b448e04880eb,,Yoav,Goldberg,true,Author
937a9c98-041c-4106-b22f-3a1c62abd91a,c40e1e8a-50ee-4a7c-b7f0-2fc0fdd62adc,Anna,Rogers,false,Author
937a9c98-041c-4106-b22f-3a1c62abd91a,,Shashwath,Hosur Ananthakrishna,true,Author
937a9c98-041c-4106-b22f-3a1c62abd91a,,Anna,Rumshisky,true,Author
e07045cf-809c-4170-a907-3e38180de663,c40e1e8a-50ee-4a7c-b7f0-2fc0fdd62adc,Anna,Rogers,false,Author
e07045cf-809c-4170-a907-3e38180de663,,Olga,Kovaleva,true,Author
e07045cf-809c-4170-a907-3e38180de663,,Anna,Rumshisky,true,Author
9ccafb8e-c7d3-430c-b54c-74ebc40e0826,c40e1e8a-50ee-4a7c-b7f0-2fc0fdd62adc,Anna,Rogers,false,Author
9ccafb8e-c7d3-430c-b54c-74ebc40e0826,,Olga,Kovaleva,true,Author
9ccafb8e-c7d3-430c-b54c-74ebc40e0826,,Matthew,Downey,true,Author
9ccafb8e-c7d3-430c-b54c-74ebc40e0826,,Anna,Rumshisky,true,Author
40be91bf-0fd1-449e-9d0d-ac2961bdd112,c40e1e8a-50ee-4a7c-b7f0-2fc0fdd62adc,Anna,Rogers,false,Author
40be91bf-0fd1-449e-9d0d-ac2961bdd112,,Olga,Kovaleva,true,Author
40be91bf-0fd1-449e-9d0d-ac2961bdd112,,Anna,Rumshisky,true,Author
d758e944-41f5-488a-94cf-dc9830faed49,c40e1e8a-50ee-4a7c-b7f0-2fc0fdd62adc,Anna,Rogers,false,Author
d758e944-41f5-488a-94cf-dc9830faed49,,Alexey,Romanov,true,Author
d758e944-41f5-488a-94cf-dc9830faed49,,Anna,Rumshisky,true,Author
d758e944-41f5-488a-94cf-dc9830faed49,,Svitlana,Volkova,true,Author
d758e944-41f5-488a-94cf-dc9830faed49,,Mikhail,Gronas,true,Author
d758e944-41f5-488a-94cf-dc9830faed49,,Alex,Gribov,true,Author
ac5a3b03-ee6f-4fdc-ac5b-a5532b729bfa,c40e1e8a-50ee-4a7c-b7f0-2fc0fdd62adc,Anna,Rogers,false,Author
ac5a3b03-ee6f-4fdc-ac5b-a5532b729bfa,,Marzena,Karpinska,true,Author
ac5a3b03-ee6f-4fdc-ac5b-a5532b729bfa,,Ankita,Gupta,true,Author
ac5a3b03-ee6f-4fdc-ac5b-a5532b729bfa,,Vladislav,Lialin,true,Author
ac5a3b03-ee6f-4fdc-ac5b-a5532b729bfa,,Gregory,Smelkov,true,Author
ac5a3b03-ee6f-4fdc-ac5b-a5532b729bfa,,Anna,Rumshisky,true,Author
9a7cb200-524e-4ae9-a362-4b6329940dac,c40e1e8a-50ee-4a7c-b7f0-2fc0fdd62adc,Anna,Rogers,false,Author
9a7cb200-524e-4ae9-a362-4b6329940dac,,Alexandra Sasha,Luccioni,true,Author
c5f84d5a-5f08-4573-8faf-228091262516,c40e1e8a-50ee-4a7c-b7f0-2fc0fdd62adc,Anna,Rogers,false,Author
c5f84d5a-5f08-4573-8faf-228091262516,,Marzena,Karpinska,true,Author
c5f84d5a-5f08-4573-8faf-228091262516,,Ankita,Gupta,true,Author
c5f84d5a-5f08-4573-8faf-228091262516,,Vladislav,Lialin,true,Author
c5f84d5a-5f08-4573-8faf-228091262516,,Gregory,Smelkov,true,Author
c5f84d5a-5f08-4573-8faf-228091262516,,Anna,Rumshisky,true,Author
c997492b-f7c7-4241-b5d4-fb42c37ed17a,,Nils,Rollshausen,true,Author
c997492b-f7c7-4241-b5d4-fb42c37ed17a,7dd2f4fa-dd14-4676-8f1a-f719f213f64f,Eduard,Kamburjan,false,Author
c997492b-f7c7-4241-b5d4-fb42c37ed17a,,Martin,Giese,true,Author
e25403b8-3e3f-40d5-bfb5-1b400258f106,,Riccardo,Romanello,true,Author
e25403b8-3e3f-40d5-bfb5-1b400258f106,,Daniele,Lizzi Bosco,true,Author
e25403b8-3e3f-40d5-bfb5-1b400258f106,,Jacopo,Cossio,true,Author
e25403b8-3e3f-40d5-bfb5-1b400258f106,,Dusan,Sutulovic,true,Author
e25403b8-3e3f-40d5-bfb5-1b400258f106,,Giuseppe,Serra,true,Author
e25403b8-3e3f-40d5-bfb5-1b400258f106,,Carla,Piazza,true,Author
e25403b8-3e3f-40d5-bfb5-1b400258f106,cf5e1d64-5489-4534-ba34-8dba5fd354a6,Paolo,Burelli,false,Author
0c945e3a-c0a9-478d-8d41-d5178ed0cc2d,,Rosaria,Romano,true,Author
0c945e3a-c0a9-478d-8d41-d5178ed0cc2d,,Tormod,Næs,true,Author
0c945e3a-c0a9-478d-8d41-d5178ed0cc2d,efa39e70-a80a-4780-b151-ba31b01726bb,Per Bruun,Brockhoff,false,Author
ff2949dd-f479-44c7-ad0a-ed7f4b3dfa43,,R.,Romano,true,Author
ff2949dd-f479-44c7-ad0a-ed7f4b3dfa43,efa39e70-a80a-4780-b151-ba31b01726bb,Per B.,Brockhoff,false,Author
ff2949dd-f479-44c7-ad0a-ed7f4b3dfa43,,M.,Hersleth,true,Author
ff2949dd-f479-44c7-ad0a-ed7f4b3dfa43,,O.,Tomic,true,Author
ff2949dd-f479-44c7-ad0a-ed7f4b3dfa43,,T.,Naes,true,Author
3de03588-7f1b-4647-b36f-74256e31e14e,,Donato,Romano,true,Author
3de03588-7f1b-4647-b36f-74256e31e14e,,Maurizio,Porfiri,true,Author
3de03588-7f1b-4647-b36f-74256e31e14e,8785f18a-1bf3-4c63-8d8b-d3e5d516ca40,Payam,Zahadat,false,Author
3de03588-7f1b-4647-b36f-74256e31e14e,,Thomas,Schmickl,true,Author
76eb495d-1247-4325-8c6b-56bb5b261836,,Alexey,Romanov,true,Author
76eb495d-1247-4325-8c6b-56bb5b261836,,Anna,Rumshisky,true,Author
76eb495d-1247-4325-8c6b-56bb5b261836,c40e1e8a-50ee-4a7c-b7f0-2fc0fdd62adc,Anna,Rogers,false,Author
76eb495d-1247-4325-8c6b-56bb5b261836,,David,Donahue,true,Author
187d32a0-70be-49b2-8667-513e598dedcd,,Gergana,Romanova,true,Author
187d32a0-70be-49b2-8667-513e598dedcd,,Kasper,Rosenmejer ,true,Author
187d32a0-70be-49b2-8667-513e598dedcd,4e33d926-364b-47b8-97d7-409c16b62db9,Vasiliki,Baka,false,Author
135235e0-305a-4763-aea6-82852871838f,,Dagfinn,Rømen,true,Author
135235e0-305a-4763-aea6-82852871838f,,Dag,Svanæs,false,Author
69bd4d01-e1bb-402c-b818-d0213b3d9b81,,Hilda,Rømer Christensen,true,Editor
69bd4d01-e1bb-402c-b818-d0213b3d9b81,,Bettina,Hauge,true,Editor
69bd4d01-e1bb-402c-b818-d0213b3d9b81,605b59ab-91b4-4f8e-bb12-df68ce0491c5,Cancan,Wang,false,Editor
442bcd20-ff7c-4580-94b8-f6458f30bd66,,Hilda,Rømer Christensen,true,Author
442bcd20-ff7c-4580-94b8-f6458f30bd66,,Bettina,Hauge,true,Author
442bcd20-ff7c-4580-94b8-f6458f30bd66,605b59ab-91b4-4f8e-bb12-df68ce0491c5,Cancan,Wang,false,Author
b5f177c7-ffee-4972-bfe4-a16b6dedcbdd,,Hilda,Rømer Christensen,true,Author
b5f177c7-ffee-4972-bfe4-a16b6dedcbdd,,Bettina,Hauge,true,Author
b5f177c7-ffee-4972-bfe4-a16b6dedcbdd,605b59ab-91b4-4f8e-bb12-df68ce0491c5,Cancan,Wang,false,Author
1fe03ba0-de4d-11dd-a259-000ea68e967b,,Kari,Rönkkö,true,Author
1fe03ba0-de4d-11dd-a259-000ea68e967b,,Mats,Hellman,true,Author
1fe03ba0-de4d-11dd-a259-000ea68e967b,f2136570-f73c-446f-9fb0-6d9e461e2124,Yvonne,Dittrich,false,Author
a9b9ee1f-4732-4e10-807e-d4625bd9053d,,Kari,Rönkkö,true,Author
a9b9ee1f-4732-4e10-807e-d4625bd9053d,f2136570-f73c-446f-9fb0-6d9e461e2124,Yvonne,Dittrich,false,Author
a9b9ee1f-4732-4e10-807e-d4625bd9053d,,David W.,Randall,true,Author
f767a54a-980d-46f3-a440-f57463019784,,Kari,Rönkkö,true,Author
f767a54a-980d-46f3-a440-f57463019784,,Mats,Hellman,true,Author
f767a54a-980d-46f3-a440-f57463019784,,Britta,Kilander,true,Author
f767a54a-980d-46f3-a440-f57463019784,f2136570-f73c-446f-9fb0-6d9e461e2124,Yvonne,Dittrich,false,Author
84765edd-6a13-4117-9176-d67bb31a1006,,Kari,Rönkkö,true,Author
84765edd-6a13-4117-9176-d67bb31a1006,,Olle,Lindeberg,true,Author
84765edd-6a13-4117-9176-d67bb31a1006,f2136570-f73c-446f-9fb0-6d9e461e2124,Yvonne,Dittrich,false,Author
3ad19b8b-1e21-410e-a5a4-7a55c612df78,fc4a63b2-8edf-4d1c-94a4-2cbfe61adf48,Camille,Rønn,false,Author
3ad19b8b-1e21-410e-a5a4-7a55c612df78,,Andreas,Wieland,true,Author
3ad19b8b-1e21-410e-a5a4-7a55c612df78,,Christiane,Lehrer,true,Author
3ad19b8b-1e21-410e-a5a4-7a55c612df78,,Attila,Marton,true,Author
3ad19b8b-1e21-410e-a5a4-7a55c612df78,,Jason,LaRoche,true,Author
3ad19b8b-1e21-410e-a5a4-7a55c612df78,,Adrien,Specker,true,Author
3ad19b8b-1e21-410e-a5a4-7a55c612df78,,Pascal,Leroy,true,Author
3ad19b8b-1e21-410e-a5a4-7a55c612df78,ceef6d97-26fe-4163-9538-6685e98bce2e,Daniel,Fürstenau,false,Author
658bb4b7-f6a2-4f79-9add-a5f460def5fd,c76f4d2e-f55e-4a42-93d0-0af4971bd229,Rasmus ,Ronneberg,false,Author
658bb4b7-f6a2-4f79-9add-a5f460def5fd,,Francesca,Randone,true,Author
658bb4b7-f6a2-4f79-9add-a5f460def5fd,,Raúl,Pardo,false,Author
658bb4b7-f6a2-4f79-9add-a5f460def5fd,a39b94ff-e1b6-4b96-8404-486167a9123d,Andrzej ,Wasowski,false,Author
9453cea8-9b66-4bf8-9aab-611805efae7b,,Rasmus Carl,Rønneberg,true,Author
9453cea8-9b66-4bf8-9aab-611805efae7b,,Raúl,Pardo,false,Author
9453cea8-9b66-4bf8-9aab-611805efae7b,a39b94ff-e1b6-4b96-8404-486167a9123d,Andrzej,Wasowski,false,Author
fc76e643-6a42-4bc0-8c59-63e4ee2b0962,,Helle,Rootzen,true,Author
fc76e643-6a42-4bc0-8c59-63e4ee2b0962,efa39e70-a80a-4780-b151-ba31b01726bb,Per B.,Brockhoff,false,Author
211d9bc4-e8d1-420a-9f74-bc6c89c77e83,,Anne,Rørbæk,false,Author
0c032a91-5b6f-498f-8d2d-bac934ccccd3,,Jeremy,Rose,true,Editor
0c032a91-5b6f-498f-8d2d-bac934ccccd3,,John Stouby,Persson,true,Editor
0c032a91-5b6f-498f-8d2d-bac934ccccd3,,Pernille,Kræmmergaard,false,Editor
0c032a91-5b6f-498f-8d2d-bac934ccccd3,,Peter Axel,Nielsen,true,Editor
4f0bf314-53fc-4f93-b5e3-8d34327561cc,,Jeremy,Rose,true,Author
4f0bf314-53fc-4f93-b5e3-8d34327561cc,,Pernille,Kræmmergaard,false,Author
86b7f639-83b3-456c-900a-b923b3a238f4,,Jeremy,Rose,true,Author
86b7f639-83b3-456c-900a-b923b3a238f4,,Pernille Kræmmergaard,Jensen,false,Author
b5601d21-e36e-49c5-9501-801bc6bfadd4,,Jeremy,Rose,true,Author
b5601d21-e36e-49c5-9501-801bc6bfadd4,,Pernille Kræmmergaard,Jensen,false,Author
a69e6c74-05e9-4991-ae32-f0e554265796,,J.,Rose,true,Author
a69e6c74-05e9-4991-ae32-f0e554265796,,Pernille,Kræmmergaard,false,Author
b7b0e258-a85d-4755-856f-abf3732ec7ed,,Paul,Rosero,false,Author
b7b0e258-a85d-4755-856f-abf3732ec7ed,,Edison ,Fuentes-Hernández,true,Author
b7b0e258-a85d-4755-856f-abf3732ec7ed,,Manuel ,Morocho-Cayamcela,true,Author
b7b0e258-a85d-4755-856f-abf3732ec7ed,,Luz ,Sierra-Martínez ,true,Author
b7b0e258-a85d-4755-856f-abf3732ec7ed,,Mohammed VI,University,true,Author
11cbd6ed-4e5b-4e2e-adaa-699605e524dc,,Paul,Rosero,false,Author
11cbd6ed-4e5b-4e2e-adaa-699605e524dc,,Vivian,Lopez,true,Author
11cbd6ed-4e5b-4e2e-adaa-699605e524dc,,Diego,Peluffo,true,Author
3e55f0ab-a12b-41f3-8afa-4a6fe94df6e0,,Paul,Rosero,false,Author
7dbeac72-1f28-45eb-9285-74a66de446c8,,Paul,Rosero,false,Author
7dbeac72-1f28-45eb-9285-74a66de446c8,,Vanessa ,Alvear,true,Author
9c2a93f0-95d5-41df-9281-1e04dd00783c,,Paul,Rosero,false,Author
9c2a93f0-95d5-41df-9281-1e04dd00783c,,Zsolt,István,false,Author
9c2a93f0-95d5-41df-9281-1e04dd00783c,63342b24-28ec-40c5-a7d9-ec49867dc75d,Pinar,Tözün,false,Author
9c2a93f0-95d5-41df-9281-1e04dd00783c,,Wilmar,Hernandez,true,Author
c301cc92-a219-4cdb-aefa-a53dd250e39b,,Paul,Rosero,false,Author
c301cc92-a219-4cdb-aefa-a53dd250e39b,,Zsolt,István,false,Author
c301cc92-a219-4cdb-aefa-a53dd250e39b,,Wilmar,Hernandez,true,Author
7b1f5504-c134-4856-8007-edc76c250b09,,Paul,Rosero,false,Author
7b1f5504-c134-4856-8007-edc76c250b09,,Carlos,Gordillo,true,Author
7b1f5504-c134-4856-8007-edc76c250b09,,Wilmar,Hernandez,true,Author
9f4c0db0-28df-4ae1-99ff-da701171f82a,,Paul D.,Rosero-Montalvo,true,Author
9f4c0db0-28df-4ae1-99ff-da701171f82a,63342b24-28ec-40c5-a7d9-ec49867dc75d,Pinar,Tözün,false,Author
9f4c0db0-28df-4ae1-99ff-da701171f82a,,Wilmar,Hernandez,true,Author
9a4f5a37-e335-4e02-a28f-64f3ffecc8fb,,Jacek,Rosik,true,Author
9a4f5a37-e335-4e02-a28f-64f3ffecc8fb,,Andrew,Le Gear,true,Author
9a4f5a37-e335-4e02-a28f-64f3ffecc8fb,,Jim,Buckley,true,Author
9a4f5a37-e335-4e02-a28f-64f3ffecc8fb,,Muhammad,Ali Babar,false,Author
9a4f5a37-e335-4e02-a28f-64f3ffecc8fb,,Dave,Connolly,true,Author
be9f62ab-f769-461f-b9fc-cd7a96420970,,Caroline,Ross,true,Author
be9f62ab-f769-461f-b9fc-cd7a96420970,,Roman,Beck,false,Author
aa4a60db-27e5-4c5e-8fe5-6cf520734fad,1b45e3f5-b8cd-4c0d-a444-2901304f76ee,Luca,Rossi,false,Author
215686a8-0289-480b-a055-183c9b8bb28a,1b45e3f5-b8cd-4c0d-a444-2901304f76ee,Luca,Rossi,false,Author
215686a8-0289-480b-a055-183c9b8bb28a,,Matteo,Magnani,true,Author
215686a8-0289-480b-a055-183c9b8bb28a,,Barbara,Iadarola,true,Author
275d7971-7c94-4f17-bf8c-a1070668dbaf,1b45e3f5-b8cd-4c0d-a444-2901304f76ee,Luca,Rossi,false,Author
275d7971-7c94-4f17-bf8c-a1070668dbaf,,Matteo,Magnani,true,Author
38bf4108-066c-4e3f-ab04-b971693612ee,1b45e3f5-b8cd-4c0d-a444-2901304f76ee,Luca,Rossi,false,Author
38bf4108-066c-4e3f-ab04-b971693612ee,,Matteo,Magnani,true,Author
38bf4108-066c-4e3f-ab04-b971693612ee,,Danilo,Montesi,true,Author
1b2b5dd6-43ce-41c5-86c6-1a215acf3af3,1b45e3f5-b8cd-4c0d-a444-2901304f76ee,Luca,Rossi,false,Author
1b2b5dd6-43ce-41c5-86c6-1a215acf3af3,,Roberta,Bartoletti,true,Author
1b2b5dd6-43ce-41c5-86c6-1a215acf3af3,,Marina,Mengarelli,true,Author
1b2b5dd6-43ce-41c5-86c6-1a215acf3af3,,Giovanni,BOCCIA ARTIERI,true,Author
1b2b5dd6-43ce-41c5-86c6-1a215acf3af3,,Laura,GEMINI,true,Author
1b2b5dd6-43ce-41c5-86c6-1a215acf3af3,,Graziella,MAZZOLI,true,Author
1b2b5dd6-43ce-41c5-86c6-1a215acf3af3,,Lorenzo,GIANNINI,true,Author
1b2b5dd6-43ce-41c5-86c6-1a215acf3af3,,Giulia,SCARAVELLI,true,Author
c4dfa011-450e-4e3b-8832-9f7d1c9f1781,1b45e3f5-b8cd-4c0d-a444-2901304f76ee,Luca,Rossi,false,Author
c4dfa011-450e-4e3b-8832-9f7d1c9f1781,,Giovanni,Boccia Artieri,true,Author
feb5200d-e1a1-4876-9343-0c7e81285856,1b45e3f5-b8cd-4c0d-a444-2901304f76ee,Luca,Rossi,false,Author
feb5200d-e1a1-4876-9343-0c7e81285856,,Elisabetta,Zurovac,false,Author
7643dfe5-13c0-49e1-b65f-5c900b419e27,1b45e3f5-b8cd-4c0d-a444-2901304f76ee,Luca,Rossi,false,Author
7643dfe5-13c0-49e1-b65f-5c900b419e27,,Matteo,Magnani,true,Author
e0259a09-0930-4271-8f5f-6ae3e7a57b14,1b45e3f5-b8cd-4c0d-a444-2901304f76ee,Luca,Rossi,false,Author
e0259a09-0930-4271-8f5f-6ae3e7a57b14,,F Marta L,Di Lascio,true,Author
e0259a09-0930-4271-8f5f-6ae3e7a57b14,,Barbara,Pacelli,true,Author
e0259a09-0930-4271-8f5f-6ae3e7a57b14,,Matteo,Magnani,true,Author
3ac73d97-82ac-4bdb-a53b-50139d6aaa3d,1b45e3f5-b8cd-4c0d-a444-2901304f76ee,Luca,Rossi,false,Author
c3b3fa90-3bca-4f04-b14f-6fc9eec54221,1b45e3f5-b8cd-4c0d-a444-2901304f76ee,Luca,Rossi,false,Author
c3b3fa90-3bca-4f04-b14f-6fc9eec54221,,Mario,Orefice,true,Author
8e6deaf9-0fec-4f5b-aad2-8731d82d796a,1b45e3f5-b8cd-4c0d-a444-2901304f76ee,Luca,Rossi,false,Author
8e6deaf9-0fec-4f5b-aad2-8731d82d796a,10e4fc8e-556f-4104-b744-409caedc2276,Morten,Hjelholt,false,Author
8e6deaf9-0fec-4f5b-aad2-8731d82d796a,,Christina,Neumayer,false,Author
cb9cf0a9-6254-4123-9e9d-4a0c882661f3,,Matti,Rossi,true,Author
cb9cf0a9-6254-4123-9e9d-4a0c882661f3,,Christoph,Mueller-Bloch,false,Author
cb9cf0a9-6254-4123-9e9d-4a0c882661f3,,Jason,Thatcher,false,Author
cb9cf0a9-6254-4123-9e9d-4a0c882661f3,,Roman,Beck,false,Author
ee67d620-3bee-47da-a8bf-17c521fa79d0,1b45e3f5-b8cd-4c0d-a444-2901304f76ee,Luca,Rossi,false,Author
ee67d620-3bee-47da-a8bf-17c521fa79d0,,Nicola,Righetti,true,Author
ee67d620-3bee-47da-a8bf-17c521fa79d0,,Giada,Marino,true,Author
02a52d4f-8d8c-440a-ba90-b45237b9afae,1b45e3f5-b8cd-4c0d-a444-2901304f76ee,Luca,Rossi,false,Author
02a52d4f-8d8c-440a-ba90-b45237b9afae,,Christina,Neumayer,false,Author
02a52d4f-8d8c-440a-ba90-b45237b9afae,,Jesper,Henrichsen,false,Author
02a52d4f-8d8c-440a-ba90-b45237b9afae,,Lucas,Beck,true,Author
402e701b-f100-4179-9af3-3a27d5923253,1b45e3f5-b8cd-4c0d-a444-2901304f76ee,Luca,Rossi,false,Author
d00a3e04-2735-47c3-9619-75a2db49bc1e,1b45e3f5-b8cd-4c0d-a444-2901304f76ee,Luca,Rossi,false,Author
d00a3e04-2735-47c3-9619-75a2db49bc1e,,Fabio,Giglietto,true,Author
d00a3e04-2735-47c3-9619-75a2db49bc1e,,Giada,Marino,true,Author
ae8d2f6a-0d20-4fe6-825d-54f2ef6a877a,1b45e3f5-b8cd-4c0d-a444-2901304f76ee,Luca,Rossi,false,Author
ae8d2f6a-0d20-4fe6-825d-54f2ef6a877a,cfb0029a-04d0-4606-810f-bf6d6777171b,Luigi,Arminio,false,Author
bbaa564a-5dd3-4453-9db4-4ab906bd4abc,1b45e3f5-b8cd-4c0d-a444-2901304f76ee,Luca,Rossi,false,Author
bbaa564a-5dd3-4453-9db4-4ab906bd4abc,,Katherine,Harrison,true,Author
bbaa564a-5dd3-4453-9db4-4ab906bd4abc,,Irina,Shklovski,true,Author
711b7aa9-ba25-41fd-a7de-0ea50623a21f,,Chiara,Rossitto,true,Author
